2024-04-16 12:08:17 INFO     epoch (index_dataloader/dataloader_len), loss_value.item(), epoch_losses.mean()
2024-04-16 14:26:31 INFO     train: 0 (751/2500), 462.048095703125, 2359.510039917966
2024-04-16 14:28:00 INFO     train: 0 (759/2500), 352.32171630859375, 2339.4772583810905
2024-04-16 14:29:29 INFO     train: 0 (767/2500), 349.750732421875, 2319.762120485306
2024-04-16 14:30:58 INFO     train: 0 (775/2500), 585.6004028320312, 2300.202650601102
2024-04-16 14:32:27 INFO     train: 0 (783/2500), 297.4664001464844, 2281.0410740132234
2024-04-16 14:33:55 INFO     train: 0 (791/2500), 328.3728942871094, 2262.791217534229
2024-04-16 14:35:24 INFO     train: 0 (799/2500), 494.3717956542969, 2244.5950099945067
2024-04-16 14:36:53 INFO     train: 0 (807/2500), 309.10382080078125, 2227.4950049749696
2024-04-16 14:38:22 INFO     train: 0 (815/2500), 410.7569885253906, 2209.5529236139037
2024-04-16 14:39:50 INFO     train: 0 (823/2500), 561.1007690429688, 2191.3684619977635
2024-04-16 14:41:19 INFO     train: 0 (831/2500), 320.5306396484375, 2174.072623894765
2024-04-16 14:42:48 INFO     train: 0 (839/2500), 305.0231628417969, 2156.6370354970295
2024-04-16 14:44:17 INFO     train: 0 (847/2500), 351.3533935546875, 2139.7616324334776
2024-04-16 14:45:45 INFO     train: 0 (855/2500), 351.765380859375, 2122.9206291091778
2024-04-16 14:47:14 INFO     train: 0 (863/2500), 353.96026611328125, 2106.282969103919
2024-04-16 14:48:43 INFO     train: 0 (871/2500), 300.41400146484375, 2090.640290059081
2024-04-16 14:50:12 INFO     train: 0 (879/2500), 1240.05078125, 2076.123641499606
2024-04-16 14:51:40 INFO     train: 0 (887/2500), 584.48681640625, 2061.2420495351157
2024-04-16 14:53:09 INFO     train: 0 (895/2500), 465.8083801269531, 2046.9026621580124
2024-04-16 14:54:38 INFO     train: 0 (903/2500), 554.1111450195312, 2031.9587737902075
2024-04-16 14:56:07 INFO     train: 0 (911/2500), 398.2789306640625, 2017.1594468668889
2024-04-16 14:57:35 INFO     train: 0 (919/2500), 238.66424560546875, 2002.222799549932
2024-04-16 14:59:04 INFO     train: 0 (927/2500), 282.8875732421875, 1987.7935182143901
2024-04-16 15:00:32 INFO     train: 0 (935/2500), 216.69227600097656, 1974.6160065088516
2024-04-16 15:02:01 INFO     train: 0 (943/2500), 609.0833129882812, 1962.27162377309
2024-04-16 15:03:30 INFO     train: 0 (951/2500), 429.6932373046875, 1948.9170911933193
2024-04-16 15:04:59 INFO     train: 0 (959/2500), 319.66363525390625, 1935.8380147457124
2024-04-16 15:06:28 INFO     train: 0 (967/2500), 282.30047607421875, 1922.6109428721027
2024-04-16 15:07:57 INFO     train: 0 (975/2500), 265.209716796875, 1909.2291894193556
2024-04-16 15:09:25 INFO     train: 0 (983/2500), 229.70684814453125, 1897.6013141414983
2024-04-16 15:10:54 INFO     train: 0 (991/2500), 208.41517639160156, 1884.803141393969
2024-04-16 15:12:23 INFO     train: 0 (999/2500), 217.82891845703125, 1872.7960734405517
2024-04-16 15:13:51 INFO     train: 0 (1007/2500), 219.81324768066406, 1860.2769848657033
2024-04-16 15:15:20 INFO     train: 0 (1015/2500), 355.3999328613281, 1848.5437838336613
